pair_id	han_sentence	viet_sentence
pair_1183		Tháng 3 khí trời nóng dần, thỉnh thoảng có gió mạnh từ phương nam đến, tục gọi “bão nam” › người đi sông nước cần phải đề phòng.
pair_1184		Tháng 4 tiết tiểu mãn, thỉnh thoảng cũng có lụt.
pair_1185		Tháng 5, tháng 6 và tháng 7 gió nam thổi mạnh, trước ngày 7 tháng 7 có mưa tục gọi là “mưa rửa xe”.
pair_1186		Tháng 8, tháng 9 khí trời mat dần, thường có mưa lũ, lại thỉnh thoảng có gió đông vài ba ngày mới tắt, tục gọi là “gió từ bến”.
pair_1187		Tháng 10 trong những ngày mồng 3, 13 và 23 thường bị lụt, ngạn ngữ có câu: “Ông tha mà bà chẳng tha,làm cho cái lụt ngày 3 tháng 10”.
pair_1188		Lụt rút mà có mưa, gọi là “mưa rửa bùn”; mùa đông mưa nhỏ sắc nước tối gọi là “mưa tro”.
pair_1189		Trong một năm, nửa mùa thu sang mùa đông thường mưa nhiều, nửa mùa xuân về sau thường nắng nhiều.
pair_1190		Từ tháng trọng đông (tháng 11) trở về sau, khí rét nhưng không giá buốt, cây cối không rụng lá, cuối năm khí trời đã ấm, tháng 12 sấm bắt đầu dậy.
pair_1191		Một năm có hai vụ lúa, tháng 10 cấy, tháng 3 gặt là vụ hạ, tháng 5 cấy tháng 8 gặt là vụ thu.
pair_1192		Tháng 7 và 8, nếu lụt sớm thì hỏng lúa cho nên vụ thu hằng năm dân gian có câu : “đánh bạc với trời”, ý nói dầu có cấy mà chưa chắc 129  được ăn.
pair_1193		Địa thế 9 châu phần nhiều rừng núi, mỗi năm chỉ cấy một mùa.
pair_1194		Thời tiết nói trên thực quan hệ với việc làm ruộng.
pair_1195		Kính xét khoảng đời Minh Mệnh, Thánh Tổ Nhân Hoàng Đế có ngự chế 11 bài nông ngan, xin chép ra đây, để suy nghiệm về việc làm nông.
pair_1196		1 - Đệ niên trừ tịch bán Khả nghiệm ngư dữ nông: Thiên hình, địa thượng ám.
pair_1197		.
pair_1198		Điền gia ha vụ phong.
pair_1199		Địa quang, thiên thượng ám.
pair_1200		Chỉ hữu lợi ngưông.. Lưỡng giả nan kiêm cố, Nguyện thành quyến mẫu công.
pair_1201		(Hằng năm, nửa đêm trừ tịch Thường nghiệm việc cá, việc nông: “Trời sáng, mặt đất tối.
pair_1202		Nhà nông vụ hạ được.
pair_1203		Đất sáng trên trời tối.
pair_1204		Chỉ có lợi ông chài.
pair_1205		Hai đằng khó vẹn cả Xin ruộng tốt là hơn).
pair_1206		.
pair_1207		Tục dân ở Kinh, giờ tí đêm trừ tịch, hễ thấy sắc trời sáng, sắc đất tối, thì năm ấy được mùa lúa, .
pair_1208		nếu thấy sắc đất sáng sắc trời t tối thì chi lợi cho nghề chài lưới mà thôi.
pair_1209		130 nhatthongchiT1ch.pdf 2 - Nguyén ddn tinh minh hdo.
pair_1210		Nông công thập bội thu, Nhược phùng âm vũ lãnh.
pair_1211		Duy khủng tổn tây trù.
pair_1212		(Năm mới trời trong sáng, Lúa ruộng thu gấp mười, Nếu gặp mưa dầm, lạnh, Chỉ sợ hại mùa màng).
pair_1213		Tương truyền ngày mồng một đầu năm, tạnh ráo, có gió đông bắc thì năm ấy được mùa to, nếu gió tây bắc giá rét, thì vụ hạ sẽ kém.
pair_1214		3 - Hạ thiên mang hiện nhật, Đông chấn yếu thanh trừng.
pair_1215		Hậu tiên nhật hữu vũ, Thị tuế bốc phong đăng.
pair_1216		(Tiết mang chủng mùa hè, Phương đông trời trong sáng.
pair_1217		Mưa sau trước một ngày, Mùa năm ấy phong đăng).
pair_1218		Tiết mang hiện, trống canh năm lúc mặt trời bắt đầu mọc, phương đông cần phải sáng sủa không (1) Mang hiện: chính chữ Hán là mang chủng, vì nhà Nguyễn kiêng chữ “chủng” là tên húy vua Gia Long, nên đổi ra “hiện” hoặc “thực”.
pair_1219		Tiết mang chủng nhằm này 6 hoặc ngày 7 tháng 6 dương lịch, vào tiết tháng 5 âm lịch.
pair_1220		131  có mây, sao Mão tỏ tường có thể đếm từng ngôi một, kịp khi bừng sáng, gặp trời mưa hoặc trước tiết mang hiện 1, 2 ngày hoặc sau 1, 2 ngày, thì năm ấy được mùa.
pair_1221		Chữ “mang hiện” sau đổi làm “mang thực”.
pair_1222		4 - Tuế phùng chính nhị đại, Hoa quả thục hàng hàng, Nhược phùng ngữ lục đại, Thu vụ cốc nhương nhuong.
pair_1223		(Năm não giêng hai đủ, Hoa quả sai chất chồng, Thấng năm, tháng sáu đủ, Vụ thu lúa đầy đồng).
pair_1224		Lại hằng năm, hé tháng giêng, tháng hai đủ, thì mùa hè mọi thứ khoai, đậu, dưa rau đều tốt.
pair_1225		Nếu tháng 5, tháng 6 đủ thì vụ thu lúa sẽ được mùa.
pair_1226		1325 - Trọng hạ Mão tỉnh xuất, Khả nghiệm thuy tỉnh minh?
pair_1227		Nhất tỉnh, nhị tỉnh lãng.
pair_1228		Tiên hạ giá giả thành.
pair_1229		Tam tinh, tứ tinh nhuận, Trung ha gid gid vinh, Ngữ, lục, thất tỉnh diệu, Hậu hạ giá giả hanh.
pair_1230		(Tháng năm, sao Mão mọc, nhatthongchiT1ch.pdf Nghiệm xem sáng ngôi nào?
pair_1231		Ngôi nhất, ngôi nhì sáng.
pair_1232		Cấy trước sẽ được mùa Ngôi ba, ngôi bốn sáng.
pair_1233		Cấy giữa lúa tốt tươi Ngôi năm, sầu bảy sáng Cấy muộn mới tốt lành).
pair_1234		Tháng năm, lúc sao Mão mọc, nếu thấy ngôi thứ nhất và thứ nhì ở phía trên chòm sao sáng tỏ, thì ruộng cấy sớm sẽ được mùa.
pair_1235		Nếu thấy ngôi thứ ba và thứ tư ở giữa chòm sao sáng tỏ thì ruộng cấy không sớm không muộn sẽ được mùa, nếu thấy 3 ngôi sao thứ năm, sáu và bảy sáng tỏ thì ruộng cấy muộn lại được mùa.
pair_1236		6 - Tứ nguyệt đường lang đa.
pair_1237		Thị tuế bất nghỉ hòa.
pair_1238		Cánh khủng đại phong thậm.
pair_1239		Dương trần tẩu thạch sa.
pair_1240		(Tháng tư lắm châu chấu Năm này lúa không tốt.
pair_1241		Lại e có gió bão, Sỏi cát bay mù trời).
pair_1242		Nếu nhiều châu chấu sẽ làm hại lúa, lại phải đề phòng sẽ có bão.
pair_1243		7 - Duẫn sinh trúc tùng ngoại, Đầu hướng trúc ting trung, 133  Chiêm bất nghi hòa cốc.
pair_1244		1u phòng hữu đại phong.
pair_1245		(Măng mọc ngoài bụi tre.
pair_1246		Đầu chui vào trong bụi.
pair_1247		Chắc không lợi mùa màng.
pair_1248		Nên phòng có gió bão).
pair_1249		Mùa hè tre mọc măng, nếu thấy đầu măng nhọn mà hướng vào trong bụi, thì năm ấy lúa không lợi, mà lại có nhiều gió to.
pair_1250		8 - Đoan ngọ nhật đắc vũ, + Nông phố tịnh vân nghỉ.
pair_1251		Ngọc lạp thuỳ một mật Kim quả qudi luy luy.
pair_1252		(Mưa giữa ngày Đoan ngọ, Ruộng vườn được cả hai... “Lúa ngọc chíu chit ruộng, Dưa vàng nặng trĩu vàng).
pair_1253		Ngày mồng 5 tháng 5, nếu có mưa, thì lúa vụ màa sẽ bội thu, mà rau dưa cũng được mùa.
pair_1254		9 - Ouí hạ vũ nan đắc Đắc xưng long huyết trân.
pair_1255		Tháng phùng cam trạch phổ, Thị tuế ndm phong chân.
pair_1256		(Tháng sáu mưa rất hiếm Mưa được gọi máu rồng.
pair_1257		134 nhatthongchiT1ch.pdf Nếu được mưa thỏa thích, Năm ấy lợi nhà nông).
pair_1258		Ở Kinh về tháng 6, khó được mưa, nếu được mưa, thì người ta cho là máu rồng, ý nói giọt nước rất quí, nếu năm nào trong tháng này mua nhiéu, thì ' ruộng lúa có hy vọng bội thu.
pair_1259		10 - Hà niên long nhãn thịnh, Thị tuế đạo lương phong.
pair_1260		Tứ cảnh hoan ngu nhất, Tam nông khánh hi đồng.
pair_1261		(Năm nào nhãn sai quả, Năm ấy được gạo kê.
pair_1262		Bốn cõi đều vui vẻ Nhà nông được hả hê).
pair_1263		Năm nào nhãn sai quả, thì năm ấy các giống lúa đều được mùa.
pair_1264		11 - Đông quý xuân sơ hậu, - Xudn lôi dĩ phát thanh.
pair_1265		Nhược phùng du ti, ngọt?
pair_1266		Thị tuế miễn hô canh®.
pair_1267		(Cuối đông đầu xuân tiết.
pair_1268		Am 4m sấm đã vang.
pair_1269		(1) Ti, ngọ: lúc gần trưa, vào quãng 11, 12 gid.
pair_1270		.
pair_1271		(2) Hô canh: ẩn ngữ dùng trong quan để chỉ bị đói phải đi xin lương, điển trong Tả truyện.
pair_1272		135 dainamnhatthongchiT1le.pdf Nếu qua giờ ti, ngọ.
pair_1273		Năm ấy tốt mùa màng).
pair_1274		Phương nam khí hậu ấm, mùa đông có sấm là thường, nhưng về tháng chạp, nếu sấm dậy quá khỏi giờ ti, giờ ngọ thì năm ấy sẽ được mùa.
pair_1275		Theo truyền thuyết nghe sấm mới vào lúc sáng dậy bụng còn đói, thì năm ấy sẽ đói, nếu nghe sấm mới lúc gần nửa ngày bụng ăn no, thì năm ấy sẽ được no nê.
pair_1276		PHONG TỤC Đất đứng đầu về mọi cái tốt, phong khí ngày một mở mang, qué kệch biến thành văn minh, đoàn tụ gây nên thân mật.
pair_1277		Nhân dân đông đúc, tập tục thuần hậu, sĩ phu chăm học hành, dân thứ siêng cấy, dệt, kỹ nghệ tinh khéo, văn vật sáng tươi.
pair_1278		Việc cưới, việc tang phỏng theo Chu Văn Công gia lễ.
pair_1279		Tiết Nguyên đán, trai gái đều ăn mặc đẹp, trước hết đến bái yết từ đường, sau mừng tuổi người gia trưởng.
pair_1280		Trong ba ngày tết, bạn bè đi lại chúc mừng lẫn nhau.
pair_1281		Tiết Đoan ngọ, dùng bánh ú và dưa hấu cúng tổ tiên, dùng cây ngãi tết thành hình con hổ treo ở cửa nhà, hái lá làm chè, gọi là “mùng năm ”.
pair_1282		Tháng 7, đốt đồ ‘mi cúng tổ tiên; ngày Trừ tịch trồng nêu treo đền đốt pháo, ngày mồng 7 tháng giêng hạ nêu.
pair_1283		Làng nào cũng có đình, tế lễ vào mùa xuân mùa thu.
pair_1284		Ngày 136 nhatthongchiT1ch.pdf rằm các tháng giéng, tháng bảy và tháng mudi gọi là “tam nguyên) các nhà đều cúng tổ tiên.
pair_1285		Phong tục cũng gần giống thời cổ.
pair_1286		Đạo Quảng Trị, những nơi ven núi, đất phần nhiều cứng rắn, những nơi gần biển đất lẫn phù sa.
pair_1287		Tập tục tần tiện, ít xa hoa.
pair_1288		Phong tục lễ tiết, nhà sĩ phu cũng gần giống như Thừa Thiên, duy bọn cường hào phần nhiều võ đoán ở làng xóm, hay điêu toa, kiện cáo.
pair_1289		Dân thứ thì chăn tằm, dệt cửi, siêng năng nghề nghiệp, không ưa trí xảo.
pair_1290		Đầu mùa xuân mời thầy cầu đảo, gọi là cúng thần thổ địa.
pair_1291		Giữa năm họp cả xã tế thần, tất phải tế cả vị tổ khai canh không quên gốc rễ, cũng là phong tục thuần hậu vậy.
pair_1292		Còn như người thổ ở 9 châu, tập tục chất phác quê mùa, tính tình thuần hậu, cũng dễ cai trị.
pair_1293		THÀNH TRÌ LY SỞ PHỦ THỪA THIÊN: (Xem phần Kinh sư).
pair_1294		THÀNH ĐẠO QUẢNG TRỊ: Chu vi 481 trượng 6 thước, cao 1 trượng linh, bề dày 3 trượng (?
pair_1295		), mở 4 cửa, hào rộng 4 trượng 6 thước, sâu 8 thước.
pair_1296		Đầu đời Gia Long, thành ở địa phận phường Tiền Kiên huyện Đăng Xương.
pair_1297		Năm (1) Tam nguyên: tức thượng nguyên, trung nguyên và hạ nguyên.
pair_1298		137  thứ 8 dời đắp ở dia phận xã Thạch Han huyện Hải Lăng.
pair_1299		Năm Minh Mệnh thứ 4, đắp bằng đất, năm thứ 8, xây bằng gạch.
pair_1300		Năm Tự Đức thứ 6 bỏ tỉnh Quảng Trị, để làm thành của đạo.
pair_1301		LY SỞ HUYỆN HƯƠNG TRÀ: Trước ở xã An Hòa, dựng năm Gia Long thứ 6, nay dời đến xã Bao Vinh.
pair_1302		LY SỞ HUYỆN THANH THỦY: Ở xã Thần Phù, dựng năm Minh Mệnh thứ 16.
pair_1303		LÝ SỞ HUYỆN QUẢNG ĐIỀN: Ở địa phận xã Hạ Lang, đầu đời Gia Long ở xã Phú Ốc, Hương Trà.
pair_1304		Năm Minh Mệnh thứ 16 dời đến xã Bác Vọng, năm Tự Đức thứ 4, dời đến chỗ hiện nay.
pair_1305		LY SỞ HUYỆN MINH LINH: Ở xã Đan Duệ, đầu đời Gia Long, ở xã Liêm Công, sau dời đến xã Xuân Hòa.
pair_1306		Năm Minh Mệnh thứ 11, do phủ Triệu Phong kiêm lý.
pair_1307		Năm thứ 17 đời phủ ly Triệu Phong đến huyện Đăng Xương, lại để chỗ này làm ly sở của huyện.
pair_1308		| THANH HUYEN THANH HOA: Chu vi 138 trượng linh, cao 6 thước 5 tic, dầy 1 trượng 5 tic, mở 3 cửa, hào rộng 1 trượng, sâu 5 138 nhatthongchiT1ch.pdf thước.
pair_1309		Năm Minh Mệnh thứ 11 đắp lũy đất, gọi là thành Vĩnh Ninh.
pair_1310		Năm thứ 12 đối thành phủ Cam Lộ.
pair_1311		Năm Thiệu Trị thứ 3, ba cửa thành xây bằng gạch và đá.
pair_1312		Năm Tự Đức thứ 6, bỏ phủ Cam Lộ, đổi thành làm bảo, bổ viên Quản cơ Định Man giữ bảo, cùng viên Tri huyện Thành Hoá đóng giữ.
pair_1313		TRƯỜNG HỌC QUỐC TỬ GIÁM: (Xem phần Kinh su).
pair_1314		TRƯỜNG HỌC HUYỆN HƯƠNG TRÀ: Trước ở xã An Hòa về phía tây ly sở huyện, dựng năm Minh Mệnh thứ 4, nay dời đến xã Thế Lại thượng.
pair_1315		TRƯỜNG HỌC HUYỆN HƯƠNG THỦY: Ở xã Thin Phù về phía bắc ly sở huyện, dựng năm Minh Mệnh thứ 16.
pair_1316		TRƯỜNG HỌC HUYỆN QUẢNG ĐIỀN: Ở xã Hạ Lang về phía đông ly sở huyện, Seg năm Tự Đức thứ 4.
pair_1317		TRƯỜNG HỌC ĐẠO QUẢNG TRỊ: Trước ở xã Thạch Han thuộc huyện Hải Lăng sát liền phía tây thành của đạo, bổ một viên Đốc học.
pair_1318		Sau bỏ, bổ một viên Giáo thụ sung vào, đóng ở công sảnh 139  cũ của An sát sứ.
pair_1319		Năm Tự Đức thứ 19 đặt chức Điển học, trường học lại dời đến chỗ cũ, còn công sánh cũ của Án sát sứ, nay là công đường của phó quản đạo.
pair_1320		TRƯỜNG HỌC HUYỆN MINH LINH: Trước ở xã Đan Thầm về phía tây ly ở huyện, dựng năm Minh Mệnh thứ 4, nay dời đến xã Đan Duệ về phía đông nam ly sở huyện.
pair_1321		” ~ HỘ KHAU Năm Gia Long thứ 18, số định 50.300 người linh, nay 68.540 người.
pair_1322		THUẾ RUỘNG Ruộng đất 126.150 mẫu, ngạch thuế, 96.357 hộc thóc, 171.883 quan tiền, 1.477 lạng bạc.
pair_1323		NÚI SÔNG NÚI KHẢI VẬN: Ở phía nam huyện Hương Trà, tên cũ là núi Kim Ngọc.
pair_1324		Năm Minh Mệnh thứ 2 phong cho tên hiện nay, lăng Trường Cơ ở đây, cạnh núi dựng đền, gọi là đền thần núi Khải Vận.
pair_1325		NÚI HƯNG NGHIỆP: Ở phía tây bắc huyện Hương Thủy, tên cũ là núi Cư Chính, lăng Cơ Thánh ở đây.
pair_1326		Thế núi chạy 140 nhatthongchiT1ch.pdf dài, nhiều lớp núi chầu quanh, các ngọn nước chồm về phía đông, cơ nghiệp lớn muôn đời gây dựng từ đây.
pair_1327		Năm Minh Mệnh thứ:2 phong tên hiện nay, cạnh núi dựng đền gọi là đền thần núi Hưng Nghiệp.
pair_1328		NÚI THIÊN THỤ: Ở phía nam huyện Hương Trà, tên cũ là núi Thụ, năm Gia Long thứ 14 phong tên hiện nay, lăng Thiên Thụ ở đây.
pair_1329		Cạnh núi có đền gọi là đền thần núi Thiên Thụ, ta hữu trước sau núi nầy, có 34 ngọn núi chầu quanh.
pair_1330		Phía tả là núi Thanh, phía hữu là núi Bạch, trước là núi Thuý, ngọn thứ nhất là núi Tiểu Thiên Thụ, ngọn thứ 2, thứ 3 và thứ 4 là núi Trung Thiên Thụ, ngọn thứ 5 là núi Đại Thiên Thụ, 6 núi Diên, 7 núi Bính, 8 núi An, 9 núi Hưng, 10 núi Hòa, 11 núi Xuân, 12 núi Hoa, 13 núi Cẩm, 14 núi Bình, 15 núi Bảo, 16 núi Hùng, 17 núi Trung Chính, 18 núi Tráng, 19 núi Hương, 20 núi Nhân, 21 núi Cận, 22 núi Tiểu Tượng, 23 núi Cận Tượng, 24 núi Quý, 25 núi Mậu, 26 núi Thuận, 27 núi Mĩ, 28 núi Đoài, 29 núi Trấn, 30 núi Kim, 31 núi Trình, 32 núi Diên, 33 núi Cần Bích, 34 núi Bút.
pair_1331		Lại có núi Đại Tượng, núi At, núi Thạch Ban, núi Ngọc Đường, núi Thịnh, núi Kim, núi Lẫm và núi Thành.
pair_1332		Những tên núi được phong từ đời Gia Long đều là đất lăng tẩm, trọng địa.
pair_1333		Ngàn ngọn muôn khe chầu về bao bọc, hai 141  ngành Tả trach và Hữu trạch nước chdy vòng quanh, cao lớn vững vàng, thật là phúc địa chung đúc khí tinh anh của gia ức muôn năm vậy.
