pair_id	han_sentence	viet_sentence
HVB_001_004596	黎爲奠磐縣地，國初析置隸奠磐府，同慶二年摘屬安洲總之全門坊，福祥總之富安社，富上村和安總之會安上和美松山祿和安義東安義西，凡九。	Năm Đồng Khánh thứ 2 trích phương Đồng Môn thuộc tổng An Châu, thôn Phú Thượng, xã Phú An thuộc tổng Phước Tường và các xã Hội An Thượng, Hòa Mỹ, Tông Sơn, Lộc Hòa, An Nghĩa Đông, An Nghĩa Tây thuộc tổng Hòa An, cộng 9 xã thôn, đặt làm Giáo tổng lệ thuộc vào huyện.
HVB_001_004597	社設為敎，總隸之。	
HVB_001_004598	同慶二年，摘平泰下總之海洲、福寧、石灘、南陽、耐軒五社村，與成泰十三年增摘春旦、碩澗、蓮池、平順、安溪、春和、清溪、東美溪，共十三社村，均籍八。	Năm Đồng Khánh thứ 2 trích 5 xã thôn Hải Châu, Phước Ninh, Thạch Than, Nam Dương, Nại Hiên cho thuộc vào tổng Bình Thái Hạ. Năm Thành Thái 13 trích thêm các xã thôn Xuân Đán, Thạch Giản, Liên Trì, Bình Thuận, An Khê, Xuân Hòa, Thanh Khê Đông, và Mỹ Khê cộng 13 xã thôn đều thuộc làm nhượng địa.
HVB_001_004599		Năm Thành Thái 12 cắt 3 tổng Đức Hòa, An Phước và Phú Khê của huyện này nhập vào huyện Đại Lộc.
HVB_001_004600	為讓地十二年，刊縣內德和安福富溪三總，東為大祿縣，又摘清洲總插八，延福縣而摘延福來屬之，今領總四社村坊邑八十八孫月鼎房。	Lại trích tổng Thanh Châu cho phụ vào huyện Diên Phước, và trích 6 xã thôn tổng An Lưu, 4 xã thôn tổng Thanh Quất thuộc huyện Diên Phước cho thuộc về huyện này.
HVB_001_004601		Nay lãnh 4 tổng, 88 xã, thôn, phường, ấp.
HVB_001_004602		Ở phía nam phủ.
HVB_001_004603		Từ đông sang tây 77 dặm, từ nam sang bắc 8 dặm lẻ.
HVB_001_004604		Phía đông đến địa giới huyện Lề.
HVB_001_004605	務術發創，在府南，東西距七十七里，南北距八里零，東至醴陽縣界，西至茶細道夾蠻同，南至桂山縣界，北至延福縣界。	Dương; tây đến đạo Trà Tế giáp man động; nam giáp giới huyện Quế Sơn; bắc giáp huyện Diên Phước.
HVB_001_004606	漢盧容縣地，後為占洞之地，陳取之隸升州，黎改熙江縣隸升燕府，國初改今名。	Nguyên trước là đất huyện Lư Dung, đời Hán về sau làm đất Chiêm Động; nhà Trần lấy được đem lệ thuộc vào Thăng Châu.
HVB_001_004607	明命八年摘河東縣新安一總來屬，十七年改隸奠磐府，又析縣內四總設為桂山縣。	Đời Lê cải làm huyện Hi Giang thuộc phủ Thăng Hoa. Lúc đầu triều Nguyễn đổi lại tên này; năm Minh Mạng thứ 8 trích 1 tổng Tân An của huyện Hà Đông cho thuộc vào.
HVB_001_004608	同慶三年摘縣內屬順安總三社、新安總二社插八，醴陽縣成泰四年摘懋和總之東鄰村插八，桂山縣春富總改為春富社，今領總九社村坊邑一百六十六象。	Năm Thứ 17 lại cho thuộc phủ Điện Bàn và cắt 4 tổng trong huyện này đặt làm huyện Quế Sơn.
HVB_001_004609	大系在府西，東西距五十一里，南北距三而鼎十八里零，東至延福縣界，西夾蠐同，南至維川縣界，北至和榮縣界。	
HVB_001_004610		Năm Đồng Khánh thứ 3 trích 3 xã trong tổng Thuận An, 2 xã trong tổng Tân An thuộc huyện này cho sáp nhập huyện Lệ Dương.
HVB_001_004611	本延福和榮二縣地，成泰十二年摘延福之美和總三十一洲村，大安總三十洲社村摘和榮縣之德和總二十一社、富溪總六坊村，又摘屬和榮縣魯東江南近之福祥總。	Năm Thành Thái thứ 4 trích thôn Đông Lân tổng Mậu Hòa cho sáp nhập huyện Quế Sơn và tổng Xuâu Phú thì đổi làm xã Xuân Phú.
HVB_001_004612	十社村安洲總、九社村竝摘屬安洲總。	
HVB_001_004613		Nay hiện lãnh 9 tổng. 166 xã thôn, phường, ấp.
HVB_001_004614		Ở phía tây phủ.
HVB_001_004615	東碧社之南村號為東碧南村，寧安社之南村號為寧安南村。	Từ đông đến tây 51 dặm, từ nam đến bắc 38 dặm lẻ. Phía đông giáp giới huyện Diên Phước; tây giáp man động; nam giáp giới huyện Duy Xuyên; bắc giáp huyện Hòa Vang.
HVB_001_004616	凡二十一社設為安福總置，今縣名隸於奠磐府。	Huyện này nguyên là đất của 2 huyện Diên Phước và Hòa Vang. Năm Thành Thái 12 trích 31 châu xã của tổng Hoài Mỹ, 30 châu xã thôn của tổng Đại An thuộc huyện Diên Phước; 21 xã của tổng Đức Hòa, 6 phường, thôn của tổng Phú Khê thuộc 9 HUYỆN Hòa Vang; 10 xã thôn trong tổng Phước Tường gần phía nam sông Lỗ Đông, 9 xã thôn trong tổng An Châu thuộc huyện Hòa Vang, và thôn phía nam xã Đông Bích tổng An Châu gọi là Đông Bích nam thôn, cùng thôn phía nam xã An Ninh gọi là An Ninh nam thôn, cộng 21 xã thôn đặt làm tổng An Phước, rồi đặt ra huyện này, lệ thuộc phủ Điện Bàn.
HVB_001_004617	成泰十二年摘桂山縣安美總之富庶，上社插八大安總，凡領總五社村坊洲一百有九。	Cũng năm Thành Thái 12 trích xã Phú Thứ Thượng ở tổng An Mỹ huyện Quế Sơn sáp nhập tổng Đại An.
HVB_001_004618		Hiện lãnh 5 tổng, 109 xã thôn, phường châu.
HVB_001_004619		Ở xiên về phía đông nam tỉnh thành 33 dặm.
HVB_001_004620		Từ đông đến tây 80 dặm, nam đến bắc 46 dặm.
HVB_001_004621	斗平府在省城東南偏東三十三里，東西距三三月八十里，南北距四十六里，東至海十六里，西至茶奴道夾蠻崗六十四里，南至三岐府河西縣界二十一里，北至濰川縣界二十五里。	Từ phủ lỵ xuống phía đông đến biển 16 dặm; phía tây đến đạo Trà Nô giáp man động 64 dặm; phía nam giáp giới huyện Hà Đông phủ Tam Kỳ 21 dặm; bắc giáp giới huyện Duy Xuyên 25 dặm.
HVB_001_004622	漢盧容縣地後為占城古洞之地，陳取之置升巷州，閏胡改升彗路屬。	Nguyên đây là đất huyện Lư Dung đời Hán, sau làm đất Chiêm Động của Chiêm Thành; nhà Trần lấy đặt làm châu Thăng Hoa, đời Nhuận Hồ đổi làm lộ Thăng Hoa.
HVB_001_004623	明爲升燕府，黎平占仍舊隸廣南承宣國初因之。	Lúc Minh thuộc gọi là phủ Thăng Hoa. Đời Lê bình Chiêm Thành đề nguyên tên cũ cho vào thuộc Quảng Nam Thừa Tuyên, Triều Nguyễn lúc đầu cũng nhân theo tên ấy.
HVB_001_004624		Năm Minh Mạng 12 mới đặt chức Tri phủ kiêm lý huyện Lê Dương, thống hạt 2 huyện Duy Xuyên và Hà Đông.
HVB_001_004625	明命十二年始置知府兼理醴陽縣，統轄濰川河東二縣，十七年增設桂山縣隸之，而以濰川縣改隸奠磐府。	Năm thứ 17 đặt thêm huyện Quế Sơn cho thuộc về phủ ấy, rồi lấy huyện Duy Xuyên cải thuộc vào phủ Điện Bàn.
HVB_001_004626	紹治元年改今名，	Năm Thiệu Trị nguyên niên đổi lại tên này.
HVB_001_004627	成泰十八年改河東為三岐府，	Năm Thành Thái thứ 10 cải huyện Hà Đông làm phủ Tam kỳ kiêm lý cả Hà Đông huyện.
HVB_001_004628	豐易東西距八， 兼理河東縣， 今領縣二（酉陽縣十里），	Nay lần 2 huyện.
HVB_001_004629	南北距二十八里，	Từ đông đến tây 80 dặm, nam đến bắc 28 dặm.
HVB_001_004630	東至海， 西至茶奴道夾蠻同，	Phía đông đến biển, giáp giới huyện Lễ Dương; tây đến đồn Bảo Định giáp man động; nam giáp giới huyện Lễ Dương; bắc đến địa giới huyện Duy Xuyên Đây nguyên là đất của huyện Duy Xuyên và huyện Lễ Dương trước, năm Minh Mạng thứ 7. trích 4 tổng thuộc huyện Duy Xuyên và 1 tổng thuộc huyện Lễ Dương đặt làm huyện này.
HVB_001_004631	南至河東縣界，	Đông đến 10 biên; tây đến đạo Trà Nô giáp man động; nam giáp giới huyện Hà Đông; bắc giáp giới huyện Quế Sơn.
HVB_001_004632	北至桂山縣界。	
HVB_001_004633	漢盧容縣地後為占洞之地，陳屬甘州，黎爲黎江縣隸升彗府，國初改今名屬府，兼理同慶三年摘屬濰川縣，順安總之富山富姜福蔭三社坊插八，興盛總又摘屬桂山。 縣玉山總之玉山社， 插八富美總、 席安社， 插八安泰總、 大壯村， 插八海市務市房局品店商金司， 盛總今領總七社、	Huyện này nguyên là đất huyện Lư Dung đời Hán, sau là đất Chiêm Động. Đời Trần thuộc Hóa Châu, đời Lê là huyện Lê Giang thuộc phủ Thăng Hoa. Triều Nguyễn ban đầu đổi tên này, cho thuộc phủ kiêm lý. Niên hiệu Đồng Khánh thứ 3 trích 3 xã phường Phú Sơn, Phú Khương và Phước Ấm ở tổng Thuận An thuộc huyện Duy Xuyên cho sáp nhập tổng An Thạnh; 2 xã Trúc Ảnh và An Thuyên tổng Tân An cho sáp nhập tổng Hưng Thạnh. Lại trích xã Ngọc Sơn ở tổng Ngọc Sơn huyện Quế Sơn cho sáp nhập tổng Phú Mỹ; xã Tịch An (cũng tổng Ngọc Sơn) sáp nhập tổng An Thái, thôn Đại Tràng sáp nhập tổng Đông An.
HVB_001_004634	村、 坊、 邑一百九十四， 全府東化東西距六十四里， 南北距十夾蠻司， 南至醴陽縣界，	Nay lãnh 6 tổng, 194 xã, thôn, phường, ấp.
HVB_001_004635	北至濰川縣界， 本淵川醴陽二縣地。	Ở phía đông bắc phủ từ đông sang đến tây 61 dặm, nam đến bắc 18 dặm. Phía đông đến biển, giáp giới huyện Lễ Dương; tây đến đồn Bảo Định giáp man động; nam giáp giới huyện Lễ Dương; bắc đến địa giới huyện Duy Xuyên Đây nguyên là đất của huyện Duy Xuyên và huyện Lễ Dương trước, năm Minh Mạng thứ 7. trích 4 tổng thuộc huyện Duy Xuyên và 1 tổng thuộc huyện Lễ Dương đặt làm huyện này.
HVB_001_004636	明命七年摘濰川縣四維酉易縣一總置， 嗣德五年省知縣由府兼攝，	Năm Tự Đức thứ 5 giảm chức Tri huyện để phủ kiêm nhiếp.
HVB_001_004637	年復設同慶三年摘玉山一總插八醴陽縣三社，	Năm thứ 8 đặt lại Tri huyện.
HVB_001_004638	詳見上三岐府三社、 濰川縣一社、 大祿縣一社， 仍以所餘之地桐檻春安東安三社， 插八春富總今領總三友守，	Năm Đồng Khánh thứ 3 trích 1 tổng Ngọc Sơn cho vào huyện Lễ Dương 3 xã, cho vào phủ Tam Kỳ 3 xã, cho vào huyện Duy Xuyên 1 xã, cho vào huyện Đại Lộc 1 xã, còn dư lại 3 xã Đồng Lam, Xuân An và Đông An thì cho vào tổng Xuân Phú.
HVB_001_004639	在省城東南東曰出寸方邑一百三山月，	Nay hiện lãnh 4 tổng, 100 xã, thôn, phường, ấp. Phủ ở phía đông nam tỉnh thành: Từ đông đến tây 94 dặm, nam đến bắc 77 dặm.
HVB_001_004640	西距九十四里深市登世市務世與元世後光世空氣運酒市務管務務業創務衛院衛一登市氣司司十四里北至醴陽縣界十三里，	Đông cách biên 13 dặm; tây đến Tịnh giang giáp man động 81 dặm; nam đến địa giới huyện Bình Sơn tỉnh Quảng Ngãi 64 dặm; bắc đến địa giới huyện Lê Dương 13 dặm.
HVB_001_004641	漢盧容縣地後為占城占洞之地，	Nguyên đ đây là đất của huyện Lư Dung đời Hán, sau là đất Chiêm Động của Chiêm Thành; nhà Trần lấy được đặt làm Hoa châu, đời Lê cải làm huyện Hà Đông, thuộc phủ Thăng Hoa.
HVB_001_004642	陳取之置菩州，	
HVB_001_004643		Triều Nguyễn ban đầu cũng nhân theo như cũ.
HVB_001_004644		Năm Thành Thái thứ 18 thăng lên làm phủ, mới đặt chức Tri phủ, đổi làm Tam Kỳ phủ kiêm lý huyện Hà Đông; nay lãnh 1 huyện. Đông tây tứ chí cũng y như phủ.
HVB_001_004645	黎改為可東縣隸升甘一府，	Nguyên xưa là đất huyện Lư Dung, sau là đất Chiêm Động. Nhà Trần đặt làm Hoa Châu, đời Lê đổi tên huyện Hà Đông, thuộc phủ Thăng Hoa.
HVB_001_004646	國初因之。	Triều Nguyễn nhân theo tên cũ.
HVB_001_004647	成泰十年升為府，始置知府，尋改為三岐府兼理河貢縣，一河西縣後為古洞之地，陳置巷州，黎改今縣名隸升甘府，國初因之。	Niên hiệu Đồng Khánh thứ 3 trích xã Tịch An đông ở tổng Ngọc Sơn huyện Quế Sơn cho vào tổng An Hòa và 2 xã Thạch Tân, Thanh Trà cho vào tổng Phú Quí.
HVB_001_004648	同慶三年摘屬桂山縣，玉山總之席安東社，插八安和總與石津靑茶二社，插八富貴總，又搖屬醴之僊江總二十社、村德和總十四元本齊卷總一村共三十五社、村別設為福利。	Lại trích thôn Trà Lai ở tổng Châu Đức huyện Lễ Dương cho vào tổng Tiên Giang, mà trích 20 xã thôn ở tổng Tiên Giang, 14 xã thôn ở tổng Đức Hòa và 1 thôn ở tổng Chiên Đàn, cộng 35 xã thôn đặt riêng làm tổng Phước Lợi cho thuộc về huyện này.
HVB_001_004649	奈焉成泰十八年，置三岐府屬府，兼理今領總七社村坊邑二百二十五。	Năm Thành Thái 18 đặt phủ Tam Kỳ, thuộc phủ kiêm lý. Nay lãnh 7 tổng, 225 xã thôn, phường, ấp.
HVB_001_004650	東環瀛海，西扆重山，北拱神京，南引直畿，名山則曹山、印山（主山）、五行山，大川則柴市江、錦荔江、板津江、海雲山，障其北，尖筆峰峙其東。	Phía đông có biên cả bao quanh, phía tây có núi cao chồng chất; phía bắc chầu về Thần kinh; phía nam liên tiếp với Trực Kỳ. Danh sơn thì có núi Tào, núi Ấn, núi Chúa, núi Ngũ Hành.
HVB_001_004651		Đại xuyên thì có sông Chợ Củi, sông Cầm Lệ, sông Bến Ván.
HVB_001_004652		Lại có núi Hải Vân ngăn phía bắc, núi Tiêm Bút đứng phía đông.
HVB_001_004653	關河峻阻，島嶼縈廻，原野寬平，民居稠密。	Quan hà hiềm trở, cồn đảo bao quanh, đồng bằng rộng rãi, dân cư trù mật.
HVB_001_004654	其重險則旃檀福山各有屯堡，以控扼山蠻，大占沱漫諸汛，安二城安海，寔為海疆衝要。	Nơi trọng hiềm thì ở Chiên Đàn Phước Sơn đều có đồn bảo đề khống chế sơn man, và có cửa biển Đại Chiêm, Đà Nẵng, thành An Hải.
HVB_001_004655	至若茶饒安業，名神江廣，水深乃南北帆檣湊泊之所。	Điện Hải đặt làm xung yếu miền biên. Ngoài ra còn có con sông ở xã Trà Nhiêu xã An Nghiệp, sông rộng nước sâu, làm chỗ cho ghe thuyền nam bắc đến tụ tập.
HVB_001_004656	會安明鄉舺舍蟬聯，為商旅都會之處，眞形勝之名區，南直之巨省也。	Và nơi Hội An Minh Hương phố xá đông đúc, làm chỗ buôn bán đô hội, thực là danh khu hình thẳng lại là tỉnh lớn ở Nam trực vậy
HVB_001_004657	運天氣溫燠，晴多陰少，春夏東南風盛，秋冬西北風微。	Khí trời ấm áp, nhiều khi xửng lạnh, ít lúc âm u. Mùa xuân mùa hạ gió đông nam thôi mạnh, mùa thu mùa đông hơi có gió tây bắc.
HVB_001_004658	春申暑已盛，秋深常有雨潦，冬至潦始盡闕，風微寒。	Tháng trọng xuân đã nắng nóng vào giữa mùa thu thường có mưa lụt, qua tiết đông chí hết lụt có gió bắc hơi lạnh.
HVB_001_004659	十二月雷發聲，溫氣已至，茶山俱低，當山海之交，故黑雲出於茶山，蝦蝀現於俱低，皆爲將雨之候。	Tháng 12 đã nghe tiếng sấm khí trời đã ấm.
